年月日,1101.TW,1102.TW,1216.TW,1301.TW,1303.TW,1326.TW,1402.TW,1476.TW,1590.TW,1605.TW,1722.TW,1802.TW,2002.TW,2105.TW,2201.TW,2204.TW,2207.TW,2227.TW,2301.TW,2303.TW,2308.TW,2311.TW,2317.TW,2323.TW,2324.TW,2325.TW,2327.TW,2330.TW,2331.TW,2337.TW,2344.TW,2345.TW,2347.TW,2349.TW,2352.TW,2353.TW,2354.TW,2356.TW,2357.TW,2363.TW,2371.TW,2376.TW,2377.TW,2379.TW,2382.TW,2388.TW,2395.TW,2401.TW,2408.TW,2409.TW,2412.TW,2448.TW,2454.TW,2474.TW,2475.TW,2492.TW,2498.TW,2603.TW,2609.TW,2610.TW,2615.TW,2618.TW,2633.TW,2801.TW,2823.TW,2880.TW,2881.TW,2882.TW,2883.TW,2884.TW,2885.TW,2886.TW,2887.TW,2888.TW,2890.TW,2891.TW,2892.TW,2912.TW,3008.TW,3009.TW,3012.TW,3034.TW,3037.TW,3045.TW,3231.TW,3474.TW,3481.TW,3673.TW,3697.TW,3711.TW,4904.TW,4938.TW,5854.TW,5871.TW,5876.TW,5880.TW,6004.TW,6116.TW,6239.TW,6415.TW,6505.TW,6669.TW,6770.TW,8046.TW,8078.TW,8454.TW,9904.TW,9910.TW
2006-07-24,0.0,0.0,0.011293,0.033282,0.033723,0.026373999999999998,0.009795,0.0,0.0,0.0,0.0,0.0,0.03179,0.0,0.0,0.0,0.0,0.0,0.016055,0.033991,0.016876,0.012895,0.07618,0.0,0.014098999999999999,0.012384,0.0,0.140117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013964,0.017853,0.0,0.030567,0.0,0.0,0.0,0.0,0.0,0.010183,0.0,0.0,0.0,0.0057399999999999994,0.027486999999999998,0.028908999999999997,0.0,0.024424,0.009434,0.005844,0.0,0.041872,0.003941,0.0,0.0,0.0,0.0,0.0,0.010339000000000001,0.0,0.013158000000000001,0.019302,0.040116,0.017225,0.006417000000000001,0.0,0.025225,0.012984,0.014048,0.014544999999999999,0.022893,0.013763000000000001,0.0,0.0,0.020604,0.006614999999999999,0.007763,0.0,0.009126,0.0,0.004403000000000001,0.0,0.0,0.0,0.0,0.00914,0.0,0.008171000000000001,0.0,0.0,0.0,0.008386,0.0,0.0,0.0,0.007614999999999999,0.0,0.0,0.006914,0.004273,0.0,0.007908,0.0
2006-09-20,0.0,0.0,0.011525,0.031301,0.031116,0.023803,0.009506,0.0,0.0,0.0,0.0,0.0,0.02706,0.0,0.0,0.0,0.0,0.0,0.014597,0.03142,0.017164,0.013619000000000001,0.090395,0.0,0.013483,0.013706000000000001,0.0,0.13908099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01595,0.023978000000000003,0.0,0.031623,0.0,0.0,0.0,0.0,0.0,0.010019,0.0,0.0,0.0,0.005467,0.034828,0.025245000000000004,0.0,0.02767,0.010985,0.005044,0.0,0.048174,0.0030719999999999996,0.0,0.0,0.0,0.0,0.0,0.008584000000000001,0.0,0.011267000000000001,0.019274,0.035107,0.016359,0.005866,0.0,0.022968000000000002,0.010822,0.012565999999999999,0.013241000000000001,0.023458,0.011324,0.0,0.008122,0.020328,0.0,0.00734,0.0,0.008614,0.0,0.003761,0.0,0.0,0.0,0.0,0.007951,0.0,0.0074270000000000004,0.0,0.0,0.0,0.008933,0.0,0.0,0.0,0.00768,0.0,0.0,0.007039999999999999,0.004608999999999999,0.0,0.00753,0.0
2007-01-22,0.004625000000000001,0.0,0.010182,0.031198,0.031299,0.024108,0.008945999999999999,0.0,0.0,0.0,0.0,0.0,0.027639999999999998,0.0,0.0,0.0,0.0,0.0,0.013183,0.028458,0.01659,0.01321,0.129165,0.0,0.011068,0.014844,0.0,0.13682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014518999999999999,0.026858,0.0,0.031371,0.0,0.0,0.0,0.0,0.0,0.009732,0.0,0.0,0.0,0.005148000000000001,0.033564,0.028952,0.0,0.027812999999999997,0.011409,0.0041199999999999995,0.0,0.023403999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.008212,0.0,0.011054999999999999,0.017603,0.034003,0.015992,0.005365,0.0,0.019453,0.010747,0.011912,0.012001,0.022101000000000003,0.011035999999999999,0.0,0.004852,0.0158,0.0,0.006834,0.0,0.007534999999999999,0.0,0.003475,0.018476,0.0,0.0,0.0,0.006835,0.0,0.008315,0.0,0.0,0.0,0.008503,0.0,0.0,0.0,0.00701,0.0,0.0,0.0054410000000000005,0.0,0.0,0.009219,0.0
2007-03-21,0.004533,0.004289,0.010908,0.036014,0.034981,0.026865,0.009009,0.0,0.0,0.0,0.0,0.0,0.031462,0.0,0.0,0.0,0.0,0.0,0.012837000000000001,0.028706999999999996,0.016269,0.01424,0.116278,0.0,0.011082000000000002,0.018431,0.0,0.139973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015299,0.022593000000000002,0.0,0.029532,0.0,0.0,0.0,0.0,0.0,0.009146,0.0,0.0,0.0,0.005792,0.038231,0.030516,0.0,0.026803,0.008399,0.003987,0.0,0.022189999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.00757,0.0,0.011266,0.01771,0.033715999999999996,0.016056,0.005083,0.0,0.018279,0.010343999999999999,0.010999000000000002,0.011305,0.021253,0.010755999999999998,0.0,0.004294,0.017648999999999998,0.0,0.006281999999999999,0.0,0.008492,0.0,0.003717,0.019524,0.0,0.0,0.0,0.007528,0.0,0.008051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007286,0.0,0.0,0.005614,0.0,0.0,0.008859,0.0
2007-04-23,0.004915,0.004551,0.011407,0.037277,0.036037,0.026917,0.009866,0.0,0.0,0.0,0.0,0.0,0.033343,0.0,0.0,0.0,0.0,0.0,0.012401,0.02785,0.01534,0.014495000000000001,0.113926,0.0,0.011313,0.018545,0.0,0.133159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015109999999999998,0.022933,0.0,0.027168,0.0,0.0,0.0,0.0,0.0,0.008595,0.0,0.0,0.0,0.0057799999999999995,0.040178000000000005,0.03087,0.0,0.028691,0.007937999999999999,0.0,0.0,0.022166,0.0,0.0,0.0,0.0,0.0,0.0,0.007272,0.0,0.010690999999999999,0.017478,0.032739,0.015117,0.004818,0.009521,0.018253,0.009564,0.011269,0.010672,0.021381999999999998,0.010466999999999999,0.0,0.003919000000000001,0.01798,0.0,0.0064659999999999995,0.0,0.008519,0.0,0.0035399999999999997,0.023051,0.0,0.0,0.0,0.007265000000000001,0.0,0.007921000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007541,0.0,0.0,0.004973,0.0,0.0,0.008813999999999999,0.0
2007-07-23,0.005302,0.004736000000000001,0.010457000000000001,0.038998,0.034481000000000005,0.026312000000000002,0.010746,0.0,0.0,0.0,0.0,0.0,0.030296,0.0,0.0,0.0,0.0,0.0,0.010516000000000001,0.023351999999999998,0.015469,0.013931,0.122382,0.0,0.011992000000000001,0.017423,0.0,0.150257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013634,0.021482,0.0,0.028381,0.0,0.0,0.0,0.0,0.0,0.007798,0.0,0.0,0.0,0.005052,0.035045,0.024998,0.0,0.036477,0.008322000000000001,0.0,0.0,0.020852,0.0,0.0,0.0,0.0,0.0,0.0,0.0066500000000000005,0.0,0.009044,0.015891,0.03508,0.013212,0.003928,0.011597999999999999,0.015972,0.00882,0.012169000000000001,0.010481,0.019294,0.009377,0.002789,0.0,0.016163,0.0,0.005603,0.0,0.007763,0.0,0.0033,0.0304,0.0,0.0,0.0,0.006803,0.0,0.007272999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007885999999999999,0.0,0.0,0.004396,0.0,0.0,0.007417,0.0
2007-10-22,0.0070220000000000005,0.005921999999999999,0.014516,0.044558999999999994,0.043577000000000005,0.029689,0.012065,0.0,0.0,0.0,0.0,0.0,0.033645999999999995,0.0,0.0,0.0,0.0,0.0,0.008832,0.016819999999999998,0.016125,0.012298,0.122378,0.0,0.011204,0.017834000000000003,0.0,0.131166,0.0,0.0,0.0,0.0,0.009112,0.0,0.0,0.013288,0.022328999999999998,0.0,0.028798,0.0,0.0,0.0,0.0,0.0,0.007275,0.0,0.0,0.0,0.006228,0.043438,0.025447,0.0,0.037934999999999997,0.00743,0.0,0.0,0.028769,0.0,0.0,0.0,0.0,0.0,0.0,0.006367,0.0,0.008227,0.01395,0.029819,0.011715999999999999,0.0,0.011482000000000001,0.013945,0.007474,0.008992,0.008350999999999999,0.016427,0.008796,0.0026810000000000002,0.0,0.017605,0.0,0.004893,0.0,0.008107,0.0,0.002633,0.028742,0.0,0.0,0.0,0.0062439999999999996,0.0,0.0069169999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226,0.0,0.0,0.004289,0.0,0.0,0.0064139999999999996,0.0
2008-04-21,0.007715,0.006378,0.013509,0.044246999999999995,0.036758,0.028325,0.015247,0.0,0.0,0.0,0.009101,0.0,0.037076,0.0,0.0,0.0,0.0,0.0,0.0068969999999999995,0.015929,0.012675,0.011126,0.099237,0.0,0.01064,0.01502,0.0,0.145205,0.0,0.0,0.0,0.0,0.007814999999999999,0.0,0.0,0.013261,0.013196000000000001,0.0,0.030742,0.0,0.0,0.0,0.0,0.0,0.007103000000000001,0.0,0.0,0.0,0.005766,0.038571,0.031379000000000004,0.0,0.024628999999999998,0.0,0.0,0.0,0.036747999999999996,0.0038669999999999998,0.0,0.0,0.0,0.0,0.0,0.007893,0.0,0.012133,0.017725,0.032534,0.013946,0.0,0.016418,0.018994,0.007724999999999999,0.009435,0.009066999999999999,0.023038,0.013774999999999999,0.0034620000000000002,0.0,0.018305000000000002,0.0,0.0,0.0,0.008853999999999999,0.0,0.002403,0.021193,0.0,0.0,0.0,0.007015,0.0,0.009891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008154,0.0,0.0,0.003176,0.0,0.0,0.006706999999999999,0.0
2008-10-20,0.004043,0.00508,0.015986,0.043707,0.037481,0.030503999999999996,0.009701,0.0,0.0,0.0,0.004753,0.0,0.036324999999999996,0.0,0.0,0.0,0.0,0.0,0.007574999999999999,0.014598,0.018097000000000002,0.008761999999999999,0.09753600000000001,0.0,0.013031999999999998,0.014517,0.0,0.17075800000000002,0.0,0.0,0.0,0.0,0.007795,0.0,0.0,0.018216,0.00996,0.0,0.031695,0.0,0.0,0.0,0.0,0.0,0.009205,0.0,0.0,0.0,0.003737,0.036735000000000004,0.039247000000000004,0.0,0.034879,0.0,0.0,0.0,0.047192,0.003165,0.0,0.0,0.0,0.0,0.0,0.008264,0.0,0.010950999999999999,0.015155,0.025811,0.011116999999999998,0.0,0.014103000000000001,0.012771999999999999,0.0,0.004608,0.006421,0.016145,0.010747,0.004155,0.0,0.014063,0.0,0.0,0.0,0.011092,0.00553,0.001454,0.015888,0.0,0.0,0.0,0.008406,0.0,0.009231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010548,0.0,0.0,0.0029370000000000004,0.0,0.0,0.006321,0.0
2009-01-20,0.006693,0.006077,0.017103,0.045887000000000004,0.032381,0.026268,0.0124,0.0,0.0,0.0,0.006758999999999999,0.0,0.036699,0.0031669999999999997,0.0,0.0,0.0,0.0,0.007562,0.01207,0.016760999999999998,0.008334000000000001,0.07758899999999999,0.0,0.011228,0.014282999999999999,0.0,0.177614,0.0,0.0,0.0,0.0,0.007612,0.0,0.0,0.018675999999999998,0.01022,0.0,0.021714,0.0,0.0,0.0,0.0,0.0,0.009578,0.0,0.0,0.0,0.003487,0.035588,0.04913700000000001,0.0,0.034016000000000005,0.0,0.0,0.0,0.040639,0.0036349999999999998,0.0,0.0,0.0,0.0,0.0,0.008896,0.0,0.012507999999999998,0.020259,0.028108,0.011506,0.0,0.012841,0.014022,0.0,0.0063360000000000005,0.006946,0.017766,0.011646,0.004765,0.0,0.009959,0.0,0.0,0.0,0.013954,0.0061660000000000005,0.0,0.013809,0.0,0.0,0.0,0.008853,0.0,0.010433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018512,0.0,0.0,0.0027500000000000003,0.0,0.0,0.0067859999999999995,0.0
2009-05-13,0.006647999999999999,0.0063019999999999994,0.015432999999999999,0.042935,0.032798,0.027397,0.014496,0.0,0.0,0.0,0.008362000000000001,0.0,0.029733999999999997,0.004499,0.0,0.0,0.0,0.0,0.0069240000000000005,0.015666,0.014838,0.010111000000000002,0.09495799999999999,0.0,0.013303,0.015587,0.0,0.169134,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.018136,0.009687,0.0,0.023471000000000002,0.0,0.0,0.0,0.0,0.0,0.010883,0.0,0.0,0.0,0.0,0.035466000000000004,0.034416,0.0,0.036485,0.0,0.0,0.0,0.040494,0.0031730000000000005,0.0,0.0,0.0,0.0,0.0,0.007546000000000001,0.0,0.01042,0.02178,0.026102,0.011614,0.0,0.017048,0.014575,0.0,0.007368,0.008192,0.020758000000000002,0.010107999999999999,0.003855,0.0,0.011536,0.0,0.0,0.0,0.011235,0.007769000000000001,0.002201,0.015181,0.0,0.0,0.0,0.006981,0.0,0.009239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018422,0.0,0.0,0.003049,0.0,0.0,0.0066879999999999995,0.0
2010-01-18,0.005183999999999999,0.00477,0.013361000000000001,0.039448,0.034509,0.027700999999999996,0.013183,0.0,0.0,0.0,0.008264,0.0,0.031198,0.005319000000000001,0.0,0.0,0.0,0.0,0.009896,0.016029,0.015182,0.011420999999999999,0.119598,0.0,0.018098,0.012934000000000001,0.0,0.150363,0.0,0.0,0.0,0.0,0.008621,0.0,0.0,0.025312,0.011507,0.0,0.027253,0.0,0.0,0.0,0.0,0.0,0.012306,0.0,0.0,0.0,0.0,0.033044,0.027902999999999997,0.008365000000000001,0.04364899999999999,0.0,0.0,0.0,0.027226,0.0,0.0,0.0,0.0,0.0,0.0,0.0065780000000000005,0.0,0.008601,0.021858,0.026080000000000002,0.010407999999999999,0.0,0.012915000000000001,0.014104,0.0,0.0073089999999999995,0.007996,0.016986,0.008383,0.002882,0.0,0.013302000000000001,0.0,0.0,0.0,0.010077000000000001,0.011129,0.0051270000000000005,0.01693,0.0,0.0,0.0,0.005547,0.0,0.007541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01463,0.0,0.0,0.0032040000000000003,0.0,0.0,0.006770000000000001,0.0
2010-03-18,0.004661,0.004335,0.013531,0.041616999999999994,0.036923,0.030621,0.012272,0.0,0.0,0.0,0.007326,0.0,0.031543,0.00527,0.0,0.0,0.0,0.0,0.00914,0.01576,0.015993,0.010872999999999999,0.11525600000000001,0.0,0.017816000000000002,0.011585000000000002,0.0,0.150928,0.0,0.0,0.0,0.0,0.00883,0.0,0.0,0.024931000000000002,0.011092999999999999,0.0,0.023722,0.0,0.0,0.0,0.0,0.0,0.011586,0.0,0.0,0.0,0.0,0.031454,0.028050000000000002,0.007177,0.043070000000000004,0.0,0.0,0.0,0.026213,0.0,0.0,0.0,0.0,0.0,0.0,0.006436,0.0,0.009038000000000001,0.022776,0.02524,0.009777000000000001,0.0,0.011675,0.014698,0.0,0.006763,0.007078999999999999,0.016584,0.008078,0.0030559999999999997,0.0,0.0,0.0,0.0,0.0,0.010291999999999999,0.010604,0.005603,0.036318,0.0,0.0,0.0,0.005881999999999999,0.0,0.007469,0.0,0.0,0.0,0.0,0.0,0.005463,0.0,0.015632999999999998,0.0,0.0,0.003169,0.0,0.0,0.006790000000000001,0.0
2010-06-24,0.004745,0.00451,0.014212,0.042755999999999995,0.032499,0.032045,0.012729999999999998,0.0,0.0,0.0,0.007155,0.0,0.030775,0.005749,0.0,0.0,0.0,0.0,0.008738000000000001,0.014787999999999999,0.019624,0.011504,0.107797,0.0,0.017723,0.011875,0.0,0.16501000000000002,0.0,0.0,0.0,0.0,0.010076,0.0,0.0,0.022646000000000003,0.011516,0.0,0.014708,0.0,0.0,0.0,0.0,0.0,0.011762,0.0,0.0,0.0,0.0,0.027434,0.031094,0.007061,0.042435,0.0,0.0,0.0,0.034136,0.0,0.0,0.0,0.0,0.0,0.0,0.006424999999999999,0.0,0.009313,0.023138000000000002,0.024302999999999998,0.009953,0.0,0.011156999999999999,0.014974000000000001,0.0,0.006808999999999999,0.00729,0.016942,0.008385,0.004155,0.0,0.0,0.0,0.0,0.0,0.011833,0.010033,0.0048070000000000005,0.026924999999999998,0.0,0.0,0.0,0.006518,0.0,0.007996999999999999,0.0,0.0,0.0,0.0,0.0,0.005228,0.0,0.015732,0.0,0.0,0.003543,0.0,0.0,0.007437,0.0
2010-06-29,0.004703,0.004544,0.014565,0.04277,0.032373,0.032473,0.012322999999999999,0.0,0.0,0.0,0.006703,0.0,0.030906,0.005733,0.0,0.0,0.0,0.0,0.008654,0.014521,0.019435,0.011525,0.107015,0.0,0.017555,0.011581999999999999,0.0,0.16546,0.0,0.0,0.0,0.0,0.009781999999999999,0.0,0.0,0.021880999999999998,0.011371,0.0,0.015958,0.0,0.0,0.0,0.0,0.0,0.011653,0.0,0.0,0.0,0.0,0.027642000000000003,0.031381,0.006696,0.039356,0.0,0.0,0.0,0.033889999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.007232,0.0,0.009496,0.023478,0.025078,0.0103,0.0,0.01126,0.015327,0.0,0.007147,0.007538,0.017728999999999998,0.009075999999999999,0.004068,0.0,0.0,0.0,0.0,0.0,0.011904999999999999,0.009661,0.004768,0.026227,0.0,0.0,0.0,0.006512,0.005555,0.008582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562,0.0,0.0,0.0036149999999999997,0.0,0.0,0.007374,0.0
2011-01-24,0.009381,0.005842000000000001,0.013745,0.047541,0.048715,0.033114,0.013519000000000002,0.0,0.0,0.0,0.006569,0.0,0.026918,0.0053100000000000005,0.0,0.0,0.0,0.0,0.007335,0.018218,0.019725,0.013265,0.08944200000000001,0.0,0.013399000000000001,0.009578999999999999,0.0,0.154929,0.0,0.0,0.0,0.0,0.009368,0.0,0.0,0.017558,0.010527,0.0,0.012967,0.0,0.0,0.0,0.0,0.0,0.014292000000000001,0.0,0.0,0.0,0.0,0.0202,0.027839999999999997,0.006777,0.03487,0.0,0.0,0.0,0.058198,0.0,0.0,0.0,0.0,0.0025269999999999997,0.0,0.009108,0.0,0.009169,0.020593,0.032353,0.011708000000000001,0.0,0.014548,0.014793,0.0,0.007379,0.0076690000000000005,0.018838,0.010492999999999999,0.007906,0.0,0.0,0.0,0.0,0.0,0.010211,0.00905,0.0,0.020573,0.0036149999999999997,0.0,0.0,0.005484,0.005161,0.008836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014416,0.0,0.0,0.0,0.0,0.0,0.006427,0.0
2011-06-20,0.012241,0.007317000000000001,0.014055999999999999,0.054367,0.050782999999999995,0.037732999999999996,0.012611,0.0,0.0,0.0,0.005229,0.0,0.028073999999999998,0.01012,0.0,0.0,0.0,0.0,0.0067989999999999995,0.015204,0.015998000000000002,0.012188000000000001,0.07806300000000001,0.0,0.012618,0.00898,0.0,0.157411,0.0,0.0,0.0,0.0,0.008323,0.0,0.0,0.010701,0.010934,0.0,0.014117999999999999,0.0,0.0,0.0,0.0,0.0,0.015442,0.0,0.0,0.0,0.0,0.014814,0.030807,0.006475,0.027149999999999997,0.007443999999999999,0.0,0.0,0.066803,0.0,0.0,0.0,0.0,0.0032129999999999997,0.0,0.008387,0.0,0.008551999999999999,0.022012,0.027308,0.010306,0.0,0.012736,0.016568,0.0,0.006216,0.0069440000000000005,0.020055999999999997,0.009146,0.009894,0.007536,0.0,0.0,0.0,0.0,0.012563,0.008244,0.0,0.015266,0.012175,0.0,0.0,0.005881999999999999,0.0,0.008285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-19,0.011853,0.0075309999999999995,0.016721,0.046269,0.047914000000000005,0.032417,0.011640999999999999,0.0,0.0,0.0,0.005884,0.006187000000000001,0.031141000000000002,0.011923,0.006575,0.0,0.0,0.0,0.006585,0.013643,0.017201,0.018079,0.069119,0.0,0.011907000000000001,0.008302,0.0,0.16780899999999999,0.0,0.0,0.0,0.0,0.010206999999999999,0.0,0.0,0.008804,0.011054,0.0,0.017242,0.0,0.0,0.0,0.0,0.0,0.014953000000000001,0.0,0.0,0.0,0.0,0.010289999999999999,0.034792000000000003,0.0,0.031156000000000003,0.013597,0.0,0.0,0.061866000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.008945999999999999,0.0,0.008936,0.022961999999999996,0.025611000000000002,0.009507999999999999,0.0,0.012648,0.017684,0.0,0.005469000000000001,0.0068579999999999995,0.018414,0.010577000000000001,0.012426999999999999,0.007275,0.0,0.0,0.0,0.0,0.013314999999999999,0.006893,0.0,0.008325,0.011201000000000001,0.0,0.0,0.006885,0.0,0.008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014749000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.011711000000000001,0.007416000000000001,0.018244,0.047356999999999996,0.042236,0.032188,0.011828,0.0,0.0,0.0,0.0050349999999999995,0.004914,0.031998,0.011745,0.006621,0.0,0.0,0.0,0.0072699999999999996,0.016573,0.015221,0.017439,0.08301299999999999,0.0,0.011436,0.008442,0.0,0.188383,0.0,0.0,0.0,0.0,0.010777000000000002,0.0,0.0,0.008846,0.010009999999999998,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.016561,0.0,0.0,0.0,0.0,0.012084999999999999,0.036891,0.0,0.031252,0.010348999999999999,0.0,0.0,0.040068,0.0,0.0,0.0,0.0,0.0,0.0,0.008038,0.0,0.010295,0.020043000000000002,0.023087,0.009361000000000001,0.0,0.014395999999999999,0.016076,0.0,0.00492,0.006027,0.017252,0.009635,0.011359,0.00473,0.0,0.0,0.0,0.0,0.015712999999999998,0.007456000000000001,0.0,0.008979000000000001,0.0068520000000000005,0.0,0.0,0.008868000000000001,0.0,0.00861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-19,0.011261,0.007016,0.016267,0.046672000000000005,0.045970000000000004,0.032615,0.01058,0.0,0.0,0.0,0.005019,0.005104,0.028682,0.011217,0.005977,0.0,0.008711,0.0,0.007174000000000001,0.01638,0.017745999999999998,0.016232,0.094636,0.0,0.012977,0.009188,0.0,0.178076,0.0,0.0,0.0,0.0,0.009847,0.0,0.0,0.01031,0.012817,0.0,0.01773,0.0,0.0,0.0,0.0,0.0,0.016981,0.0,0.0,0.0,0.0,0.011592,0.029144999999999997,0.0,0.030043,0.01377,0.0,0.0,0.044035000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.007526000000000001,0.0,0.009134,0.019721,0.022739,0.009121,0.0,0.014426000000000001,0.015483,0.0,0.0,0.006783,0.018420000000000002,0.00884,0.010370999999999998,0.005293,0.0,0.0,0.0,0.0,0.012355,0.008354,0.0,0.009479,0.007363,0.0,0.0,0.007885999999999999,0.0,0.0,0.0,0.0,0.00786,0.0,0.0,0.0,0.0,0.015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-18,0.012031,0.008065,0.020072,0.045424,0.042595,0.031632,0.010152000000000001,0.0,0.0,0.0,0.004588999999999999,0.0,0.030129000000000003,0.012731,0.0058330000000000005,0.0,0.0076,0.0,0.007954,0.014926,0.020265,0.016082,0.085063,0.0,0.011548000000000001,0.008643,0.0,0.19065200000000002,0.0,0.0,0.0,0.0,0.010528,0.0,0.0,0.008249,0.011928000000000001,0.0,0.020488,0.0,0.0,0.0,0.0,0.0,0.021707999999999998,0.0,0.0,0.0,0.0,0.009934,0.032254,0.0,0.02864,0.013645000000000001,0.0,0.0,0.029609999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0075060000000000005,0.0,0.009515000000000001,0.018493,0.021508,0.00953,0.0,0.012734,0.016971,0.0,0.0,0.007677000000000001,0.018272,0.009313,0.011271999999999999,0.005457,0.0,0.0,0.0,0.0,0.014570000000000001,0.007494,0.0,0.00823,0.007658000000000001,0.008875,0.0,0.009533,0.0,0.0,0.0,0.0,0.008154,0.0,0.0,0.0,0.0,0.014263999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,0.010637,0.0073609999999999995,0.022662,0.030104000000000002,0.030626,0.026617000000000002,0.010995,0.0,0.0,0.0,0.00502,0.0,0.02637,0.013878999999999999,0.00421,0.0,0.010844,0.0,0.009772,0.014064,0.025932,0.013848000000000001,0.06790600000000001,0.0,0.006272,0.010097,0.0,0.23512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005422,0.006472,0.0,0.02038,0.0,0.0,0.0,0.0,0.0,0.011073,0.0,0.0,0.0,0.0,0.009092,0.03402,0.0,0.039015,0.01002,0.0,0.0,0.017554,0.0,0.0,0.0,0.0,0.0,0.0,0.007178,0.0,0.009903,0.02481,0.026214,0.010677,0.007668,0.01369,0.019429000000000002,0.0,0.0,0.009250000000000001,0.021277,0.010492,0.009811,0.008739,0.0,0.0,0.0,0.0,0.017213,0.0,0.0,0.010498,0.013002,0.005571,0.0,0.011146,0.007801,0.0,0.0,0.0,0.007862000000000001,0.0,0.0,0.0,0.0,0.012385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23,0.011679,0.007678000000000001,0.022218,0.033583,0.032431999999999996,0.030590000000000003,0.011096,0.0,0.0,0.0,0.004654,0.0,0.028121,0.012790999999999999,0.003842,0.0,0.012494,0.0,0.009493,0.012908999999999999,0.024738000000000003,0.014772,0.077541,0.0,0.008051,0.009189000000000001,0.0,0.222148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006991000000000001,0.0,0.015350999999999998,0.0,0.0,0.0,0.0,0.0,0.015701,0.0,0.0,0.0,0.0,0.009146999999999999,0.032265,0.0,0.041532,0.009991,0.0,0.0,0.009288999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0061270000000000005,0.0,0.010327999999999999,0.026873,0.026645,0.010665000000000001,0.009217999999999999,0.013253,0.016783,0.008801999999999999,0.0,0.009217,0.023155000000000002,0.010884,0.010444,0.008863,0.0,0.0,0.0,0.0,0.015892,0.0,0.0,0.010082,0.00617,0.006812,0.0,0.010568,0.006666999999999999,0.0,0.0,0.0,0.008566,0.0,0.0,0.0,0.0,0.013701000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,0.012832,0.007582,0.020243,0.033285999999999996,0.03398,0.032083,0.011397,0.0,0.0,0.0,0.0,0.0,0.027833999999999998,0.012062,0.003929,0.0,0.012636000000000001,0.000909,0.008515,0.012790999999999999,0.029708000000000002,0.014659,0.078965,0.0,0.008059,0.009223,0.0,0.21524200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061270000000000005,0.0,0.01692,0.0,0.0,0.0,0.0,0.0,0.015794,0.0,0.0,0.0,0.0,0.006943,0.030802999999999997,0.0,0.047508,0.011731,0.0,0.0,0.008952,0.0,0.0,0.0,0.0,0.0,0.0,0.00633,0.0,0.010164,0.026801,0.030677,0.010741,0.008645,0.013922,0.018151,0.008948000000000001,0.0,0.009618999999999999,0.022828,0.010768999999999999,0.009998,0.010477,0.0,0.0,0.0,0.0,0.014229,0.0,0.0,0.008078,0.0,0.008168,0.0,0.008929,0.005504,0.0,0.0,0.0,0.008381,0.0,0.0,0.0,0.0,0.013305,0.0,0.0,0.0,0.0,0.0,0.004627,0.0
